host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,solo.dual.count,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10,prop.gp.11,prop.gp.12,prop.gp.13,prop.gp.14,prop.gp.15,prop.gp.16,prop.gp.17,prop.gp.18,prop.gp.19,prop.gp.20,prop.gp.21,prop.gp.22,prop.gp.23,prop.gp.24,prop.gp.25,prop.gp.26,prop.gp.27,prop.gp.28,prop.gp.29,prop.gp.30,prop.gp.31,prop.gp.32
200724_20-08518_HIV10-02405_FL24_S14_L000,600_to_850,725,670,1768,1,1,0.036405967218778305,0.036405967218778305,0.0281879162,0.11467594450000002,0.03582571415390224,0.03582571415390224,0.058432679265689465,0.058432679265689465,0.04524245864928306,0.18405836175675624,0.05750135553436039,0.05750135553436039,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,600_to_850,725,704,1698,1,1,0.03498887414623089,0.03498887414623089,0.0360221835,0.13792012059999997,0.051591259601178795,0.051591259601178795,0.05615820199386786,0.05615820199386786,0.05781669478127782,0.22136596791605445,0.08280553314440318,0.08280553314440318,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,600_to_850,725,378,1548,1,1,0.02595169526834627,0.02595169526834627,0.0170730246,0.09268242,0.0344172185056966,0.0344172185056966,0.04165325637149975,0.04165325637149975,0.0274027212229222,0.14875808926824768,0.055240677388820894,0.055240677388820894,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,610_to_860,735,270,2232,1,2,0.010995839132840503,0.010995839132840503,0.0151560222,0.043010155700000004,0.013882546477791547,0.013882546477791547,0.017432488483955826,0.017432488483955826,0.02402792358747681,0.06818706920639639,0.022008991644784644,0.022008991644784644,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,610_to_860,735,563,3035,1,1,0.016079816040922564,0.016079816040922564,0.0300637131,0.10243136099999998,0.02677898377032547,0.02677898377032547,0.025492479889081397,0.025492479889081397,0.04766214984315776,0.16239174650121926,0.04245463402552036,0.04245463402552036,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,610_to_860,735,687,1942,1,3,0.035288833058290364,0.035288833058290364,0.020732643099999996,0.1105541825,0.03928975275261266,0.03928975275261266,0.05594590539830605,0.05594590539830605,0.0328689386700178,0.17526943510190726,0.06228884891120267,0.06228884891120267,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,610_to_860,735,725,1854,1,8,0.033184124344228697,0.033184124344228697,0.0373072573,0.11949470219999998,0.03871365461159688,0.03871365461159688,0.052609160473548,0.052609160473548,0.05914585739144248,0.1894434790132398,0.06137551941560358,0.06137551941560358,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,610_to_860,735,401,1765,1,1,0.03200077488917849,0.03200077488917849,0.0170206452,0.0928963334,0.03305656832214464,0.03305656832214464,0.05073311213394946,0.05073311213394946,0.026984043496264733,0.1472751867895766,0.05240693680883483,0.05240693680883483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,620_to_870,745,280,2243,2,179,0.009122152238876509,0.009080943393577168,0.0934234232,0.12005986069999998,0.014544859538845366,0.013926587374709266,0.014279983474417312,0.014215474396464577,0.14624673042990147,0.18794389545816192,0.02276878837510098,0.02180093385400135,1,0.9995541685242978,4.4583147570218456e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,620_to_870,745,564,3076,1,1,0.018991176182412226,0.018991176182412226,0.021619149100000002,0.0728879941,0.02574095528485444,0.02574095528485444,0.029729133535924705,0.029729133535924705,0.033843010267167635,0.11410019521441545,0.040295360837861643,0.040295360837861643,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,620_to_870,745,641,1974,1,17,0.026298758455825674,0.026298758455825674,0.0283558155,0.08892990590000002,0.02593642056686915,0.02593642056686915,0.04116855609429466,0.04116855609429466,0.044388710705566624,0.1392124965007042,0.04060134575500617,0.04060134575500617,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,620_to_870,745,699,1930,2,2,0.03512979376492226,0.02308223646209913,0.05543936730000001,0.1375603289,0.042181620490490304,0.034783377447017184,0.05499281981776727,0.036133353905959786,0.08678579661302109,0.2153394475325422,0.06603187797735444,0.05445053339616265,2,0.8886010362694301,0.11139896373056994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,620_to_870,745,402,1811,1,1,0.020868880272446176,0.020868880272446176,0.0164049422,0.0787801687,0.02974053329919728,0.02974053329919728,0.03266852576194537,0.03266852576194537,0.025680595694993917,0.12332391278819102,0.046556373201375185,0.046556373201375185,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,630_to_880,755,294,2310,1,3,0.011866263260043294,0.011866263260043294,0.0224268579,0.0563693536,0.016048884785874486,0.016048884785874486,0.018331133550782978,0.018331133550782978,0.034645255905761216,0.08707999530840842,0.024792493129797706,0.024792493129797706,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,630_to_880,755,558,3051,1,1,0.01480915852035402,0.01480915852035402,0.017052036,0.0772970006,0.02355532080535704,0.02355532080535704,0.02287735040612395,0.02287735040612395,0.026342172120966303,0.11940925378292866,0.0363885177710916,0.0363885177710916,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,630_to_880,755,701,1956,1,1,0.03628179456559303,0.03628179456559303,0.0376546882,0.08938309850000001,0.035997720988559204,0.035997720988559204,0.05604851393137989,0.05604851393137989,0.05816937506616329,0.13807999029513457,0.055609673955834237,0.055609673955834237,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,630_to_880,755,676,1945,1,1,0.02580451449516708,0.02580451449516708,0.035970513,0.10497913570000002,0.037211595778161737,0.037211595778161737,0.03986309683662767,0.03986309683662767,0.05556764275687994,0.16217291951058976,0.05748488103615072,0.05748488103615072,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,630_to_880,755,440,1821,1,1,0.032266357108731464,0.032266357108731464,0.0184007384,0.10655027380000001,0.04430662339246428,0.04430662339246428,0.04984542213462186,0.04984542213462186,0.028425662371676565,0.16460003086878813,0.06844535746365572,0.06844535746365572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,640_to_890,765,279,2263,1,3,0.010795071393813518,0.010795071393813518,0.020472412,0.0483480718,0.012795513788793482,0.012795513788793482,0.016445368297152745,0.016445368297152745,0.031187969304584052,0.07365415365977522,0.019492871249429385,0.019492871249429385,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,640_to_890,765,595,2941,1,1,0.01629959574770487,0.01629959574770487,0.021663864,0.0787488808,0.021875247093617406,0.021875247093617406,0.024831040517187142,0.024831040517187142,0.033003044558241774,0.11996718692261316,0.033325068628255974,0.033325068628255974,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,640_to_890,765,713,1929,1,1,0.03682202995686883,0.03682202995686883,0.0388684584,0.0960933739,0.03317022470193674,0.03317022470193674,0.05609521438056735,0.05609521438056735,0.05921277314542626,0.14639003921800317,0.05053200130156422,0.05053200130156422,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,640_to_890,765,670,1880,1,1,0.030593634656968075,0.030593634656968075,0.0339863069,0.1070030487,0.03980664118597416,0.03980664118597416,0.04660678666476521,0.04660678666476521,0.051775232755836155,0.1630099960059671,0.06064201440586256,0.06064201440586256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,640_to_890,765,432,1745,1,1,0.029863815020114582,0.029863815020114582,0.0189483016,0.1095751684,0.042507498435297976,0.042507498435297976,0.04549496884710555,0.04549496884710555,0.028866117420595135,0.1669284004544178,0.06475653950373449,0.06475653950373449,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,650_to_900,775,265,2110,1,1,0.005795851495592413,0.005795851495592413,0.010852967,0.053522119699999995,0.015315750143830761,0.015315750143830761,0.008703085717796481,0.008703085717796481,0.016296880995872037,0.08036913918541523,0.02299822320076344,0.02299822320076344,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,650_to_900,775,569,2835,1,1,0.014590893094250452,0.014590893094250452,0.0177860151,0.0748131269,0.024910905100590363,0.024910905100590363,0.021909773463836272,0.021909773463836272,0.026707588024130462,0.11233984458059931,0.037406366012518316,0.037406366012518316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,650_to_900,775,685,1823,1,1,0.03482477238272081,0.03482477238272081,0.04228532389999999,0.08876914229999999,0.033195581005948695,0.033195581005948695,0.05229308918285038,0.05229308918285038,0.06349589853817887,0.13329628185257825,0.04984668554163816,0.04984668554163816,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,650_to_900,775,642,1802,1,1,0.026104778566148703,0.026104778566148703,0.0314910315,0.10142515650000002,0.0391509473371222,0.0391509473371222,0.039199093641039955,0.039199093641039955,0.047287123677125134,0.1523006294470625,0.05878929970290463,0.05878929970290463,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,650_to_900,775,435,1772,1,1,0.029001824176072232,0.029001824176072232,0.0217730067,0.1109360719,0.0446933154955432,0.0446933154955432,0.0435493148795766,0.0435493148795766,0.03269447876439913,0.16658227763005307,0.06711175330596982,0.06711175330596982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,660_to_910,785,236,1985,1,1,0.009752975493047857,0.009752975493047857,0.0107059271,0.0487968338,0.01570560653291381,0.01570560653291381,0.014429960345007995,0.014429960345007995,0.0158398945654757,0.07219708254141213,0.02323714230860036,0.02323714230860036,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,660_to_910,785,501,2705,1,1,0.013720839171645093,0.013720839171645093,0.0154508745,0.0660542356,0.023165586024573255,0.023165586024573255,0.02030059085949756,0.02030059085949756,0.02286025495394949,0.09773017485866232,0.03427451324385515,0.03427451324385515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,660_to_910,785,621,1771,1,1,0.035126415014342216,0.035126415014342216,0.0340393613,0.0996978136,0.030010765417686356,0.030010765417686356,0.05197109088201463,0.05197109088201463,0.050362746638554445,0.1475073425292098,0.04440226013171491,0.04440226013171491,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,660_to_910,785,540,1858,1,1,0.009733561994510222,0.009733561994510222,0.0217917496,0.0681219479,0.023693141827713187,0.023693141827713187,0.014401237211821039,0.014401237211821039,0.03224186124537008,0.10078944702797657,0.03505505548191517,0.03505505548191517,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,660_to_910,785,388,1712,1,1,0.02197957378639018,0.02197957378639018,0.0165481404,0.0837020546,0.03277380234928874,0.03277380234928874,0.032519755469894246,0.032519755469894246,0.02448370857958569,0.12384090676067565,0.04849029597095552,0.04849029597095552,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,670_to_920,795,223,1881,1,1,0.004374869116746412,0.004374869116746412,0.0092458449,0.0402446989,0.014054423327208824,0.014054423327208824,0.006372411719731727,0.006372411719731727,0.013467449843025097,0.058620220190303794,0.020471600300349703,0.020471600300349703,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,670_to_920,795,518,2856,1,1,0.007749499518837543,0.007749499518837543,0.014027514400000001,0.046403650000000005,0.015077915375651778,0.015077915375651778,0.011287880902965584,0.011287880902965584,0.02043240489620503,0.06759131649594205,0.02196241352252916,0.02196241352252916,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,670_to_920,795,595,1728,2,2,0.030411967955787027,0.013285445218587147,0.0444705899,0.0985544645,0.025328954121501854,0.025204809778958216,0.044297915171846364,0.019351510766050167,0.06477563115600053,0.14355392306656015,0.03689402352051245,0.03671319551349042,1,0.9994212962962963,5.787037037037037e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,670_to_920,795,495,1790,1,1,0.011097428383072623,0.011097428383072623,0.019304007,0.06545091609999999,0.019269348851730258,0.019269348851730258,0.01616445676431298,0.01616445676431298,0.028118116716613472,0.09533546574600162,0.0280676338371662,0.0280676338371662,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,670_to_920,795,378,1604,1,2,0.04416363625741893,0.04416363625741893,0.041737134,0.09338337570000001,0.030305290377271133,0.030305290377271133,0.06432852406840549,0.06432852406840549,0.060794093435054,0.1360217418758689,0.04414252916293352,0.04414252916293352,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,680_to_930,805,232,1921,1,2,0.005805293876054141,0.005805293876054141,0.0142292443,0.032758488,0.01336623240685177,0.01336623240685177,0.008317228629629284,0.008317228629629284,0.020386199320264278,0.046932995998844824,0.019149764545616517,0.019149764545616517,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,680_to_930,805,468,2911,1,1,0.011311099367399508,0.011311099367399508,0.0144537722,0.056955130599999994,0.01804554565292282,0.01804554565292282,0.016205381071089035,0.016205381071089035,0.020707879827384416,0.08159945955269621,0.02585380381187307,0.02585380381187307,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,680_to_930,805,613,1792,1,1,0.015227802363895098,0.015227802363895098,0.0182615916,0.0829244451,0.02877460266355543,0.02877460266355543,0.021816830722342508,0.021816830722342508,0.02616333224828137,0.11880562528052964,0.04122529439322708,0.04122529439322708,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,680_to_930,805,532,1853,1,1,0.013289645466756591,0.013289645466756591,0.0310111412,0.0698884736,0.025800199057438796,0.025800199057438796,0.019040038646391533,0.019040038646391533,0.044429577026241625,0.10012902463123975,0.03696387449665488,0.03696387449665488,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,680_to_930,805,381,1595,1,1,0.02411419963981191,0.02411419963981191,0.0148423731,0.08202355249999999,0.03229752140635723,0.03229752140635723,0.03454834775068488,0.03454834775068488,0.021264627272042043,0.11751491892096905,0.046272570423188296,0.046272570423188296,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,690_to_940,815,227,1868,1,2,0.007661196237847964,0.007661196237847964,0.0199736007,0.047395371900000004,0.015856827484869985,0.015856827484869985,0.01078530912249565,0.01078530912249565,0.028118514544056058,0.0667224439953431,0.022322987274693267,0.022322987274693267,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,690_to_940,815,484,2895,1,1,0.016736149240967196,0.016736149240967196,0.0204672615,0.0752896036,0.024416539854797838,0.024416539854797838,0.023560882332229104,0.023560882332229104,0.028813482296396794,0.10599149575683744,0.03437321298921618,0.03437321298921618,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,690_to_940,815,604,1737,1,1,0.020911575563615448,0.020911575563615448,0.026446931600000004,0.08532928859999998,0.026194334959029904,0.026194334959029904,0.02943898050513487,0.02943898050513487,0.03723156590590378,0.12012520319048214,0.036875964408228025,0.036875964408228025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,690_to_940,815,543,1853,1,1,0.019745063127253094,0.019745063127253094,0.0427088159,0.11811622940000001,0.03447924703943243,0.03447924703943243,0.027796783016542984,0.027796783016542984,0.06012478566488829,0.16628213230842057,0.04853933068494668,0.04853933068494668,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,690_to_940,815,393,1499,1,1,0.041329707745630426,0.041329707745630426,0.0265214802,0.146193662,0.057548314330217586,0.057548314330217586,0.058183299336062894,0.058183299336062894,0.0373365142286836,0.2058090913570639,0.08101559342177762,0.08101559342177762,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,700_to_950,825,216,1831,1,1,0.005555915648607319,0.005555915648607319,0.014558652600000001,0.0291790158,0.011066464881881998,0.011066464881881998,0.007679807383288451,0.007679807383288451,0.02012407221413414,0.04033344549320183,0.015296905871507145,0.015296905871507145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,700_to_950,825,476,2797,1,1,0.017278635124168742,0.017278635124168742,0.015195744000000002,0.0522239293,0.01988234212829456,0.01988234212829456,0.023883838055208925,0.023883838055208925,0.02100470819693133,0.0721878702249572,0.027482879066426876,0.027482879066426876,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,700_to_950,825,664,1717,1,1,0.025403831639021535,0.025403831639021535,0.0207722102,0.09539619869999999,0.033208434723167334,0.033208434723167334,0.03511510003469518,0.03511510003469518,0.028712922108737847,0.13186385061435488,0.045903213494316024,0.045903213494316024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,700_to_950,825,532,1817,1,1,0.014163662089212986,0.014163662089212986,0.0316936571,0.077474684,0.02533353034149569,0.02533353034149569,0.019578086415765986,0.019578086415765986,0.04380937314284189,0.10709137572135095,0.03501792425703032,0.03501792425703032,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,700_to_950,825,382,1483,1,1,0.029490922208968356,0.029490922208968356,0.0190310767,0.1041752475,0.04068108291151146,0.04068108291151146,0.04076458615371394,0.04076458615371394,0.02630619552138538,0.1439989167414639,0.056232473756564184,0.056232473756564184,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,710_to_960,835,216,1933,1,1,0.007795291158872224,0.007795291158872224,0.0190905084,0.055273411900000007,0.016594587522295434,0.016594587522295434,0.01057382091641512,0.01057382091641512,0.025895070871749505,0.07497489791701423,0.02250951158415929,0.02250951158415929,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,710_to_960,835,481,2784,1,1,0.027520893130280194,0.027520893130280194,0.033097894,0.07772716710000001,0.021966381468355854,0.021966381468355854,0.03733035617126099,0.03733035617126099,0.044895206187157,0.1054320009997647,0.02979601134765797,0.02979601134765797,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,710_to_960,835,693,1572,1,1,0.021095365064694654,0.021095365064694654,0.026244668700000005,0.0892539242,0.035739706268985476,0.035739706268985476,0.028614532518981873,0.028614532518981873,0.03559923820531076,0.12106732017366065,0.0484786579476788,0.0484786579476788,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,710_to_960,835,556,1837,1,1,0.01867673774316822,0.01867673774316822,0.0200707811,0.09858584600000002,0.03275114298825264,0.03275114298825264,0.025333817066517723,0.025333817066517723,0.027224748977134127,0.13372548366084283,0.04442486030448534,0.04442486030448534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,710_to_960,835,377,1521,1,1,0.04082958559539779,0.04082958559539779,0.025208478600000004,0.15319200830000002,0.04953994728908234,0.04953994728908234,0.05538275830605896,0.05538275830605896,0.03419371167275884,0.20779529956960907,0.06719781470217534,0.06719781470217534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,720_to_970,845,214,1974,1,1,0.005895163454204658,0.005895163454204658,0.0144833889,0.029056569000000004,0.01217820862268878,0.01217820862268878,0.007841669546113728,0.007841669546113728,0.01926561503237816,0.038650669148001214,0.01619929429007532,0.01619929429007532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
